date,fips,county,state,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean
2020-12-14,51115,Mathews,VA,8834,13.9883,0.0356723,0.101735
2020-12-14,19035,Cherokee,IA,11235,20.2211,0.0356481,0.351168
2020-12-14,04021,Pinal,AZ,462789,1025.04,0.0356364,0.196619
2020-12-14,40027,Cleveland,OK,284014,587.521,0.0356061,0.218641
2020-12-14,39173,Wood,OH,130817,241.365,0.0355653,0.194971
2020-12-14,08023,Costilla,CO,3887,2.92713,0.0355642,0.123407
2020-12-14,54033,Harrison,WV,67256,164.995,0.035542,0.112676
2020-12-14,39011,Auglaize,OH,45656,85.1634,0.0355324,0.240708
2020-12-14,40093,Major,OK,7629,20.9315,0.0355311,0.299417
2020-12-14,48255,Karnes,TX,15601,23.7968,0.0355293,0.315867
2020-12-14,40079,Le Flore,OK,49853,101.884,0.0355183,0.221965
2020-12-14,21219,Todd,KY,12294,22.1256,0.0355101,0.167763
2020-12-14,35039,Rio Arriba,NM,38921,64.0833,0.0354988,0.170279
2020-12-14,17191,Wayne,IL,16215,26.7359,0.0354954,0.23009
2020-12-14,18103,Miami,IN,35516,68.256,0.0354441,0.234221
2020-12-14,39155,Trumbull,OH,197974,363.68,0.0353893,0.176675
2020-12-14,18097,Marion,IN,964582,1839.77,0.03536,0.244028
2020-12-14,40111,Okmulgee,OK,38465,86.0479,0.0353489,0.214403
2020-12-14,01127,Walker,AL,63521,143.571,0.0353317,0.272767
2020-12-14,20035,Cowley,KS,34908,58.2047,0.0353123,0.221053
2020-12-14,06051,Mono,CA,14444,34.1224,0.0353058,0.181328
2020-12-14,39153,Summit,OH,541013,967.536,0.0352936,0.161891
2020-12-14,37117,Martin,NC,22440,37.8126,0.0352723,0.175691
2020-12-14,28103,Noxubee,MS,10417,24.3572,0.0352593,0.367295
2020-12-14,48441,Taylor,TX,138034,243.741,0.0352557,0.27436
2020-12-14,18051,Gibson,IN,33659,68.8939,0.0352376,0.260036
2020-12-14,16017,Bonner,ID,45739,102.083,0.0352335,0.135656
2020-12-14,40109,Oklahoma,OK,797434,1420.56,0.0352212,0.236766
2020-12-14,47161,Stewart,TN,13715,29.4849,0.0352196,0.196549
2020-12-14,46109,Roberts,SD,10394,17.961,0.0351701,0.312001
2020-12-14,20087,Jefferson,KS,19043,30.7046,0.0351622,0.191184
2020-12-14,45083,Spartanburg,SC,319785,737.827,0.035161,0.194983
2020-12-14,17121,Marion,IL,37205,73.561,0.0351512,0.270907
2020-12-14,45073,Oconee,SC,79546,181.831,0.0351483,0.200863
2020-12-14,39057,Greene,OH,168937,285.179,0.0351413,0.172311
2020-12-14,18117,Orange,IN,19646,42.2529,0.0351397,0.194698
2020-12-14,46137,Ziebach,SD,2756,2.7795,0.0351298,0.353841
2020-12-14,37171,Surry,NC,71783,146.737,0.0351264,0.18213
2020-12-14,42043,Dauphin,PA,278299,539.681,0.0351203,0.159252
2020-12-14,48147,Fannin,TX,35514,80.197,0.0351152,0.173415
2020-12-14,29007,Audrain,MO,25388,48.9712,0.0351143,0.217475
2020-12-14,47087,Jackson,TN,11786,22.5834,0.0351003,0.256749
2020-12-14,40113,Osage,OK,46963,99.2221,0.0350909,0.20596
2020-12-14,28005,Amite,MS,12297,19.4308,0.0350717,0.267264
2020-12-14,13195,Madison,GA,29880,63.1154,0.035034,0.196628
2020-12-14,48397,Rockwall,TX,104915,207.459,0.0349902,0.191057
2020-12-14,17005,Bond,IL,16426,28.8967,0.0349598,0.263947
2020-12-14,42093,Montour,PA,18230,65.8602,0.0349548,0.22766
2020-12-14,01067,Henry,AL,17205,38.4047,0.0349543,0.228361
2020-12-14,51820,Waynesboro,VA,22630,55.2133,0.0349417,0.151274
2020-12-14,40037,Creek,OK,71522,158.248,0.0348969,0.186783
2020-12-14,42011,Berks,PA,421164,906.315,0.034894,0.196093
2020-12-14,05065,Izard,AR,13629,35.6045,0.0348459,0.287961
2020-12-14,45067,Marion,SC,30657,78.8566,0.034843,0.208409
2020-12-14,39073,Hocking,OH,28264,46.5653,0.0348212,0.151984
2020-12-14,05087,Madison,AR,16576,33.2317,0.0348127,0.202082
2020-12-14,17023,Clark,IL,15441,25.9062,0.0348006,0.213717
2020-12-14,39159,Union,OH,58988,116.982,0.0347779,0.182218
2020-12-14,39135,Preble,OH,40882,69.5389,0.0347588,0.202261
2020-12-14,51155,Pulaski,VA,34027,75.7238,0.0347345,0.123059
2020-12-14,05015,Carroll,AR,28380,46.2413,0.0346887,0.236693
2020-12-14,13233,Polk,GA,42613,106.939,0.0346832,0.260141
2020-12-14,19159,Ringgold,IA,4894,5.80908,0.0346396,0.23366
2020-12-14,48471,Walker,TX,72971,143.711,0.0346339,0.306181
2020-12-14,40045,Ellis,OK,3859,5.74366,0.0346336,0.25609
2020-12-14,22073,Ouachita,LA,153279,264.781,0.0346218,0.296436
2020-12-14,37159,Rowan,NC,142088,311.944,0.0346133,0.194849
2020-12-14,48003,Andrews,TX,18705,20.8008,0.0346102,0.257697
2020-12-14,06099,Stanislaus,CA,550660,1245.68,0.0345914,0.185418
2020-12-14,17049,Effingham,IL,34008,55.9934,0.0345829,0.318477
2020-12-14,48085,Collin,TX,1.03473e+06,2286.24,0.034563,0.151969
2020-12-14,42003,Allegheny,PA,1.21604e+06,2260.72,0.0345609,0.134503
2020-12-14,18055,Greene,IN,31922,66.6067,0.0345461,0.18619
2020-12-14,47157,Shelby,TN,937166,1933,0.0345306,0.236344
2020-12-14,40081,Lincoln,OK,34877,62.666,0.0345111,0.190905
2020-12-14,27063,Jackson,MN,9846,14.4792,0.0344959,0.239289
2020-12-14,20059,Franklin,KS,25544,52.5495,0.0344794,0.209682
2020-12-14,28133,Sunflower,MS,25110,62.0846,0.0344568,0.381533
2020-12-14,39017,Butler,OH,383134,637.183,0.0344427,0.205647
2020-12-14,13013,Barrow,GA,83240,197.373,0.0344316,0.207601
2020-12-14,05045,Faulkner,AR,126007,276.738,0.0344265,0.190583
2020-12-14,05003,Ashley,AR,19657,36.4215,0.0344182,0.214104
2020-12-14,17181,Union,IL,16653,35.1794,0.0344141,0.300129
2020-12-14,51720,Norton,VA,3981,11.7055,0.0344122,0.118264
2020-12-14,32031,Washoe,NV,471519,830.349,0.0344122,0.247711
2020-12-14,29187,St. Francois,MO,67215,119.299,0.0343983,0.321252
2020-12-14,31145,Red Willow,NE,10724,18.7711,0.0343655,0.255545
2020-12-14,05033,Crawford,AR,63257,117.913,0.034324,0.223079
2020-12-14,48069,Castro,TX,7530,10.0965,0.0343135,0.368656
2020-12-14,05107,Phillips,AR,17782,34.165,0.0342748,0.236787
2020-12-14,28127,Simpson,MS,26658,60.14,0.0342622,0.293279
2020-12-14,39031,Coshocton,OH,36600,62.5048,0.0342603,0.143535
2020-12-14,40129,Roger Mills,OK,3583,4.39078,0.0342527,0.225213
2020-12-14,17175,Stark,IL,5342,5.69388,0.0342007,0.230057
2020-12-14,06103,Tehama,CA,65084,122.2,0.0341895,0.13118
2020-12-14,51091,Highland,VA,2190,6.55342,0.034189,0.0817023
2020-12-14,48297,Live Oak,TX,12207,27.6235,0.0341814,0.228695
2020-12-14,29055,Crawford,MO,23920,62.2604,0.0341662,0.228788
2020-12-14,54093,Tucker,WV,6839,16.0274,0.0341537,0.124599
2020-12-14,18099,Marshall,IN,46258,68.7962,0.0341297,0.294396
2020-12-14,31039,Cuming,NE,8846,18.0678,0.0341253,0.274099
2020-12-14,16027,Canyon,ID,229849,336.924,0.03412,0.309578
2020-12-14,06073,San Diego,CA,3.33833e+06,7331.39,0.0340791,0.130288
2020-12-14,20095,Kingman,KS,7152,6.93005,0.0340656,0.246053
2020-12-14,06111,Ventura,CA,846006,2116.03,0.0340557,0.126183
2020-12-14,48271,Kinney,TX,3667,4.82315,0.0340438,0.131039
2020-12-14,13057,Cherokee,GA,258773,639.726,0.0340266,0.202561
2020-12-14,40083,Logan,OK,48011,115.66,0.0340126,0.165484
2020-12-14,51690,Martinsville,VA,12554,28.1053,0.0340112,0.241385
2020-12-14,13167,Johnson,GA,9643,23.0784,0.033999,0.265471
2020-12-14,39103,Medina,OH,179746,294.8,0.033999,0.160576
2020-12-14,29091,Howell,MO,40117,45.79,0.0339715,0.186315
2020-12-14,47067,Hancock,TN,6620,12.9009,0.0339595,0.155819
2020-12-14,39093,Lorain,OH,309833,538.892,0.0339532,0.150928
2020-12-14,40095,Marshall,OK,16931,29.708,0.0339486,0.210187
2020-12-14,19005,Allamakee,IA,13687,23.8527,0.0339469,0.302406
2020-12-14,37089,Henderson,NC,117417,232.734,0.0339374,0.139616
2020-12-14,18149,Starke,IN,22995,40.1791,0.0339183,0.201986
2020-12-14,21155,Marion,KY,19273,24.9287,0.0339114,0.241807
2020-12-14,42117,Tioga,PA,40591,52.0964,0.0338964,0.14288
2020-12-14,39071,Highland,OH,43161,69.2617,0.0338703,0.14739
2020-12-14,55109,St. Croix,WI,90687,127.407,0.0338641,0.223095
2020-12-14,39095,Lucas,OH,428348,754.039,0.0338407,0.197405
2020-12-14,18019,Clark,IN,118302,247.556,0.0338262,0.215135
2020-12-14,13055,Chattooga,GA,24789,53.6922,0.0338049,0.228226
2020-12-14,20049,Elk,KS,2530,3.73192,0.0337778,0.123088
2020-12-14,39087,Lawrence,OH,59463,110.751,0.0337661,0.175666
2020-12-14,46077,Kingsbury,SD,4939,12.7207,0.0337583,0.364808
2020-12-14,42125,Washington,PA,206865,394.796,0.0337583,0.12609
2020-12-14,30043,Jefferson,MT,12221,21.9114,0.0337559,0.201355
2020-12-14,49049,Utah,UT,636235,1222.57,0.0337232,0.276432
2020-12-14,54057,Mineral,WV,26868,30.8826,0.0337116,0.211435
2020-12-14,45061,Lee,SC,16828,37.8825,0.0337075,0.253601
2020-12-14,01031,Coffee,AL,52342,103.715,0.033681,0.218387
2020-12-14,05083,Logan,AR,21466,41.7539,0.0336628,0.211587
2020-12-14,20025,Clark,KS,1994,1.81138,0.0336587,0.328639
2020-12-14,18041,Fayette,IN,23102,50.7238,0.033652,0.28256
2020-12-14,39061,Hamilton,OH,817473,1360.27,0.0336504,0.200449
2020-12-14,39049,Franklin,OH,1.31676e+06,2471.58,0.0336459,0.2036
2020-12-14,05007,Benton,AR,279141,618.876,0.0336184,0.207884
2020-12-14,46083,Lincoln,SD,61128,101.668,0.0335986,0.378082
2020-12-14,05133,Sevier,AR,17007,33.4664,0.0335847,0.430588
2020-12-14,17065,Hamilton,IL,8116,12.2395,0.0335709,0.200067
2020-12-14,18073,Jasper,IN,33562,61.8939,0.0335571,0.21838
2020-12-14,48113,Dallas,TX,2.63552e+06,5096.29,0.0335439,0.253307
2020-12-14,30083,Richland,MT,10803,17.8535,0.0334929,0.262396
2020-12-14,48277,Lamar,TX,49859,65.2544,0.0334803,0.245508
2020-12-14,16045,Gem,ID,18112,20.6,0.0334801,0.264211
2020-12-14,05125,Saline,AR,122437,233.673,0.0334611,0.196322
2020-12-14,48327,Menard,TX,2138,4.60151,0.0334473,0.254948
2020-12-14,28131,Stone,MS,18336,38.8473,0.0334313,0.231525
2020-12-14,17001,Adams,IL,65435,131.604,0.0334187,0.273923
2020-12-14,42041,Cumberland,PA,253370,476.953,0.0334046,0.127521
2020-12-14,20005,Atchison,KS,16073,17.692,0.0333985,0.244015
2020-12-14,51029,Buckingham,VA,17148,21.7443,0.033396,0.303088
2020-12-14,37071,Gaston,NC,224529,472.153,0.0333951,0.203045
2020-12-14,39117,Morrow,OH,35328,69.7261,0.0333908,0.159623
2020-12-14,20115,Marion,KS,11884,14.5003,0.0333714,0.176562
2020-12-14,47005,Benton,TN,16160,24.103,0.0333491,0.231189
2020-12-14,21187,Owen,KY,10901,30.9696,0.0332925,0.117819
2020-12-14,20131,Nemaha,KS,10231,11.0866,0.0332791,0.425214
2020-12-14,39125,Paulding,OH,18672,25.8226,0.0332296,0.191054
2020-12-14,48191,Hall,TX,2964,6.68958,0.0331816,0.239074
2020-12-14,20037,Crawford,KS,38818,49.8925,0.03309,0.270104
2020-12-14,21229,Washington,KY,12095,17.7046,0.0330886,0.217912
2020-12-14,28097,Montgomery,MS,9775,16.4648,0.0330851,0.401271
2020-12-14,51840,Winchester,VA,28078,54.8118,0.0330363,0.189499
2020-12-14,21059,Daviess,KY,101511,176.287,0.0330298,0.174379
2020-12-14,53071,Walla Walla,WA,60760,126.177,0.0329899,0.178307
2020-12-14,18085,Kosciusko,IN,79456,136.523,0.0329748,0.256674
2020-12-14,21019,Boyd,KY,46718,60.3174,0.0329707,0.190733
2020-12-14,37023,Burke,NC,90485,196.032,0.0329688,0.209931
2020-12-14,13295,Walker,GA,69761,134.008,0.0329657,0.183839
2020-12-14,51195,Wise,VA,37383,82.5727,0.0329529,0.153964
2020-12-14,05023,Cleburne,AR,24919,52.751,0.032946,0.165029
2020-12-14,28123,Scott,MS,28124,71.5168,0.032941,0.319579
2020-12-14,20101,Lane,KS,1535,2.55795,0.0329264,0.25709
2020-12-14,48305,Lynn,TX,5951,4.74593,0.0329221,0.279088
2020-12-14,40089,McCurtain,OK,32832,73.1076,0.0329196,0.286228
2020-12-14,31029,Chase,NE,3924,16.0168,0.0328492,0.259685
2020-12-14,13245,Richmond,GA,202518,391.951,0.0328486,0.245349
2020-12-14,18025,Crawford,IN,10577,18.1192,0.0328275,0.167713
2020-12-14,16019,Bonneville,ID,119062,189.313,0.0328211,0.291281
2020-12-14,20193,Thomas,KS,7777,12.5788,0.0327971,0.378816
2020-12-14,51191,Washington,VA,53740,102.614,0.0327802,0.160119
2020-12-14,42025,Carbon,PA,64182,162.284,0.0327518,0.136362
2020-12-14,13277,Tift,GA,40644,93.7531,0.0327375,0.301447
2020-12-14,08099,Prowers,CO,12172,18.0464,0.0327157,0.232237
2020-12-14,48307,McCulloch,TX,7984,4.15955,0.0327098,0.193636
2020-12-14,28027,Coahoma,MS,22124,48.4696,0.0326814,0.353976
2020-12-14,16085,Valley,ID,11392,32.1549,0.0326798,0.130059
2020-12-14,22043,Grant,LA,22389,30.5621,0.0326724,0.189255
2020-12-14,17179,Tazewell,IL,131803,266.717,0.0326698,0.217862
2020-12-14,21081,Grant,KY,25069,43.3103,0.0326694,0.150323
2020-12-14,28149,Warren,MS,45381,112.931,0.0326606,0.22417
2020-12-14,13047,Catoosa,GA,67580,127.11,0.0326532,0.159425
2020-12-14,06115,Yuba,CA,78668,155.839,0.0326409,0.136982
2020-12-14,48403,Sabine,TX,10542,14.7063,0.0326126,0.125425
2020-12-14,48363,Palo Pinto,TX,29189,52.7681,0.0326101,0.210001
2020-12-14,21015,Boone,KY,133581,206.99,0.0326077,0.172975
2020-12-14,20191,Sumner,KS,22836,36.6744,0.0325906,0.183029
2020-12-14,20069,Gray,KS,5988,1.59584,0.0325595,0.289489
2020-12-14,48273,Kleberg,TX,30680,29.8891,0.0325563,0.199533
2020-12-14,01105,Perry,AL,8923,18.1435,0.03255,0.336982
2020-12-14,24043,Washington,MD,151049,348.706,0.0325494,0.143806
2020-12-14,20013,Brown,KS,9564,11.0848,0.0325466,0.338623
2020-12-14,17057,Fulton,IL,34340,79.0922,0.0325323,0.186324
2020-12-14,12051,Hendry,FL,42022,85.3659,0.0325053,0.27115
2020-12-14,13299,Ware,GA,35734,101.187,0.032485,0.318881
2020-12-14,37099,Jackson,NC,43938,85.0975,0.0324823,0.152708
2020-12-14,35061,Valencia,NM,76688,107.804,0.0324783,0.189641
2020-12-14,40127,Pushmataha,OK,11096,31.8216,0.0324658,0.169497
2020-12-14,18091,LaPorte,IN,109888,223.185,0.0324611,0.206593
2020-12-14,17153,Pulaski,IL,5335,8.86096,0.0324285,0.329643
2020-12-14,25009,Essex,MA,789034,1456.25,0.0324268,0.246394
2020-12-14,37007,Anson,NC,24446,40.1446,0.0324229,0.176603
2020-12-14,36011,Cayuga,NY,76576,165.908,0.0324213,0.0812693
2020-12-14,05085,Lonoke,AR,73309,145.136,0.0324092,0.17682
2020-12-14,35006,Cibola,NM,26675,74.4412,0.0324075,0.257773
2020-12-14,13275,Thomas,GA,44451,88.6378,0.0323936,0.228877
2020-12-14,18127,Porter,IN,170389,343.096,0.0323702,0.226257
2020-12-14,01059,Franklin,AL,31362,60.2224,0.0323186,0.355254
2020-12-14,48287,Lee,TX,17239,31.6168,0.0323033,0.17935
2020-12-14,55027,Dodge,WI,87839,132.3,0.032297,0.397403
2020-12-14,05119,Pulaski,AR,391911,783.635,0.032297,0.203988
2020-12-14,37005,Alleghany,NC,11137,26.0921,0.0322965,0.164898
2020-12-14,13153,Houston,GA,157863,357.688,0.0322915,0.163187
2020-12-14,21089,Greenup,KY,35098,63.4277,0.0322915,0.188786
2020-12-14,48331,Milam,TX,24823,41.7369,0.0322907,0.190762
2020-12-14,21005,Anderson,KY,22747,46.2296,0.0322904,0.124605
2020-12-14,20061,Geary,KS,31670,41.2593,0.0322887,0.170038
2020-12-14,18049,Fulton,IN,19974,31.9572,0.0322809,0.208665
2020-12-14,20121,Miami,KS,34237,59.8079,0.0322388,0.158326
2020-12-14,17203,Woodford,IL,38459,61.1299,0.0322353,0.200729
2020-12-14,13073,Columbia,GA,156714,325.72,0.0322333,0.201009
2020-12-14,47091,Johnson,TN,17788,26.3785,0.032227,0.316674
2020-12-14,19039,Clarke,IA,9395,26.4271,0.0322121,0.232826
2020-12-14,56003,Big Horn,WY,11790,22.2508,0.0322025,0.191842
2020-12-14,16065,Madison,ID,39907,58.6977,0.0321767,0.437803
2020-12-14,13163,Jefferson,GA,15362,29.8441,0.0321677,0.295497
2020-12-14,18013,Brown,IN,15092,30.3204,0.0321582,0.140301
2020-12-14,01003,Baldwin,AL,223234,456.804,0.0321531,0.192545
2020-12-14,13255,Spalding,GA,66703,163.756,0.0321368,0.183427
2020-12-14,19093,Ida,IA,6860,7.56999,0.0321318,0.328817
2020-12-14,42071,Lancaster,PA,545724,990.847,0.0321171,0.169009
2020-12-14,39019,Carroll,OH,26914,45.3092,0.0321039,0.126978
2020-12-14,29131,Miller,MO,25619,37.6118,0.0320626,0.260343
2020-12-14,19079,Hamilton,IA,14773,19.2878,0.0320582,0.328957
2020-12-14,13289,Twiggs,GA,8120,18.3071,0.0320571,0.161642
2020-12-14,17033,Crawford,IL,18667,30.7188,0.0320377,0.236463
2020-12-14,19195,Worth,IA,7381,13.9846,0.0319926,0.222946
2020-12-14,44003,Kent,RI,164292,289.76,0.0319843,0.159693
2020-12-14,55093,Pierce,WI,42754,54.2039,0.0319719,0.260988
2020-12-14,30055,McCone,MT,1664,2.27132,0.0319712,0.277696
2020-12-14,05001,Arkansas,AR,17486,33.4798,0.0319707,0.238073
2020-12-14,39085,Lake,OH,230149,444.752,0.0319703,0.170511
2020-12-14,37109,Lincoln,NC,86111,178.518,0.0319458,0.180892
2020-12-14,20167,Russell,KS,6856,6.82948,0.0319208,0.342023
2020-12-14,20019,Chautauqua,KS,3250,7.99394,0.0319202,0.149252
2020-12-14,21201,Robertson,KY,2108,2.50176,0.0318894,0.188656
2020-12-14,56041,Uinta,WY,20226,32.4102,0.0318625,0.235274
2020-12-14,54069,Ohio,WV,41411,81.8043,0.0318522,0.161538
2020-12-14,21003,Allen,KY,21315,38.2754,0.0318444,0.160461
2020-12-14,29093,Iron,MO,10125,24.9948,0.0318368,0.128392
2020-12-14,28035,Forrest,MS,74897,148.462,0.0318237,0.27337
2020-12-14,17169,Schuyler,IL,6768,9.53065,0.0317904,0.226808
2020-12-14,20107,Linn,KS,9703,15.7797,0.0317706,0.164008
2020-12-14,20165,Rush,KS,3036,4.47757,0.0317645,0.3658
2020-12-14,17047,Edwards,IL,6395,8.38304,0.0317539,0.164351
2020-12-14,21221,Trigg,KY,14651,24.5359,0.0317535,0.13753
2020-12-14,20001,Allen,KS,12369,22.6015,0.0317321,0.157208
2020-12-14,48011,Armstrong,TX,1887,3.06928,0.0317285,0.190581
2020-12-14,20147,Phillips,KS,5234,5.96886,0.0317203,0.356171
2020-12-14,28163,Yazoo,MS,29690,44.5091,0.0317023,0.281184
2020-12-14,55127,Walworth,WI,103868,139.233,0.0316843,0.287105
2020-12-14,37197,Yadkin,NC,37667,63.5039,0.0316779,0.191286
2020-12-14,39029,Columbiana,OH,101883,183.178,0.0316675,0.200348
2020-12-14,35007,Colfax,NM,11941,18.3994,0.0316623,0.124697
2020-12-14,55117,Sheboygan,WI,115340,147.539,0.031659,0.324199
2020-12-14,21161,Mason,KY,17070,19.2486,0.0316572,0.157313
2020-12-14,54063,Monroe,WV,13275,30.2192,0.0316521,0.125321
2020-12-14,55061,Kewaunee,WI,20434,23.9836,0.0316293,0.33393
2020-12-14,28129,Smith,MS,15916,27.4133,0.0316199,0.254932
2020-12-14,21171,Monroe,KY,10650,16.5933,0.0316177,0.266618
2020-12-14,42037,Columbia,PA,64964,148.551,0.0316172,0.139719
2020-12-14,24001,Allegany,MD,70416,86.9125,0.0316073,0.21129
2020-12-14,17119,Madison,IL,262966,430.724,0.0315822,0.23075
2020-12-14,31169,Thayer,NE,5003,7.04467,0.031578,0.216894
2020-12-14,39083,Knox,OH,62322,107.454,0.0315708,0.1318
2020-12-14,32001,Churchill,NV,24909,37.0485,0.0315696,0.172621
2020-12-14,55131,Washington,WI,136034,212.267,0.0315684,0.300208
2020-12-14,31033,Cheyenne,NE,8910,18.1623,0.0315398,0.24817
2020-12-14,56029,Park,WY,29194,49.1835,0.0315369,0.200591
2020-12-14,48247,Jim Hogg,TX,5200,8.11755,0.0314941,0.20554
2020-12-14,51011,Appomattox,VA,15911,33.2535,0.0314727,0.130936
2020-12-14,13115,Floyd,GA,98498,218.551,0.0314718,0.254711
2020-12-14,21227,Warren,KY,132896,246.201,0.0314625,0.239525
2020-12-14,13281,Towns,GA,12037,25.067,0.0314564,0.216279
2020-12-14,20119,Meade,KS,4033,7.78392,0.0314479,0.325679
2020-12-14,18033,DeKalb,IN,43475,70.825,0.0314215,0.202491
2020-12-14,37097,Iredell,NC,181806,332.204,0.0314204,0.153633
2020-12-14,13187,Lumpkin,GA,33610,71.2211,0.0314184,0.186474
2020-12-14,13209,Montgomery,GA,9172,31.5126,0.0314046,0.205863
2020-12-14,54045,Logan,WV,32019,78.3505,0.0313855,0.135772
2020-12-14,24039,Somerset,MD,25616,41.0902,0.0313702,0.185729
2020-12-14,48439,Tarrant,TX,2.10252e+06,2726.98,0.0313648,0.230065
2020-12-14,30107,Wheatland,MT,2126,4.74859,0.0313509,0.211849
2020-12-14,06095,Solano,CA,447643,926.759,0.0313407,0.119822
2020-12-14,48039,Brazoria,TX,374264,691.819,0.0313376,0.2012
2020-12-14,29195,Saline,MO,22761,43.0624,0.031337,0.314723
2020-12-14,08101,Pueblo,CO,168424,227.373,0.0313357,0.225239
2020-12-14,27167,Wilkin,MN,6207,5.25104,0.0313326,0.277255
2020-12-14,48193,Hamilton,TX,8461,19.8672,0.0313207,0.183237
2020-12-14,20135,Ness,KS,2750,1.82077e-14,0.0313195,0.384977
2020-12-14,13207,Monroe,GA,27578,64.0204,0.0312966,0.187714
2020-12-14,51009,Amherst,VA,31605,62.6469,0.0312963,0.132472
2020-12-14,46099,Minnehaha,SD,193134,259.243,0.0312932,0.483278
2020-12-14,22029,Concordia,LA,19259,22.3614,0.0312913,0.228094
2020-12-14,28109,Pearl River,MS,55535,98.5299,0.0312055,0.173396
2020-12-14,28083,Leflore,MS,28183,58.9654,0.0311917,0.376116
2020-12-14,48199,Hardin,TX,57602,97.2496,0.0311801,0.209509
2020-12-14,05009,Boone,AR,37432,65.9903,0.0311406,0.217128
2020-12-14,01045,Dale,AL,49172,81.5918,0.0311301,0.216975
2020-12-14,54091,Taylor,WV,16695,36.9635,0.0311291,0.10727
2020-12-14,42015,Bradford,PA,60323,95.6818,0.031118,0.148051
2020-12-14,20079,Harvey,KS,34429,55.334,0.0311045,0.237142
2020-12-14,21139,Livingston,KY,9194,16.8086,0.0310858,0.162467
2020-12-14,31173,Thurston,NE,7224,11.2257,0.0310837,0.307805
2020-12-14,17095,Knox,IL,49699,81.9696,0.0310782,0.231594
2020-12-14,31103,Keya Paha,NE,806,0,0.0310668,0.142886
2020-12-14,18155,Switzerland,IN,10751,19.6761,0.0310662,0.138409
2020-12-14,05097,Montgomery,AR,8986,15.6131,0.0310496,0.171765
2020-12-14,18169,Wabash,IN,30996,45.7385,0.0310039,0.252685
2020-12-14,28105,Oktibbeha,MS,49587,102.213,0.0310013,0.261701
2020-12-14,51051,Dickenson,VA,14318,23.3073,0.0309841,0.12475
2020-12-14,13001,Appling,GA,18386,36.2661,0.0309724,0.321932
2020-12-14,05051,Garland,AR,99386,195.485,0.0309549,0.185446
2020-12-14,49051,Wasatch,UT,34091,57.0073,0.0309316,0.253544
2020-12-14,21117,Kenton,KY,166998,274.209,0.0309207,0.161757
2020-12-14,45043,Georgetown,SC,62680,120.704,0.0309156,0.212334
2020-12-14,13227,Pickens,GA,32591,71.9881,0.0309028,0.171771
2020-12-14,51197,Wythe,VA,28684,53.2828,0.0308988,0.13126
2020-12-14,30093,Silver Bow,MT,34915,57.8803,0.0308932,0.281831
2020-12-14,28073,Lamar,MS,63343,125.254,0.0308699,0.245167
2020-12-14,13075,Cook,GA,17270,33.1717,0.0308683,0.241972
2020-12-14,45023,Chester,SC,32244,64.3895,0.0308443,0.229807
2020-12-14,16071,Oneida,ID,4531,5.62443,0.0308246,0.187515
2020-12-14,38093,Stutsman,ND,20704,39.8886,0.0308106,0.429042
2020-12-14,19125,Marion,IA,33253,53.4873,0.0307963,0.26123
2020-12-14,22117,Washington,LA,46194,80.7305,0.0307854,0.240395
2020-12-14,37173,Swain,NC,14271,32.0229,0.0307674,0.134375
2020-12-14,19123,Mahaska,IA,22095,33.4766,0.0307213,0.251389
2020-12-14,12047,Hamilton,FL,14428,39.1318,0.0306748,0.289832
2020-12-14,18083,Knox,IN,36594,41.9821,0.0306728,0.231901
2020-12-14,48131,Duval,TX,11157,25.8803,0.0306656,0.264228
2020-12-14,38051,McIntosh,ND,2497,1.4415,0.0306518,0.357092
2020-12-14,51165,Rockingham,VA,81948,160.491,0.0306452,0.154729
2020-12-14,13151,Henry,GA,234561,485.047,0.0306382,0.189106
2020-12-14,21013,Bell,KY,26032,33.0578,0.0305861,0.205847
2020-12-14,29053,Cooper,MO,17709,25.6824,0.0305786,0.284099
2020-12-14,13019,Berrien,GA,19397,35.7261,0.0305631,0.182514
2020-12-14,20173,Sedgwick,KS,516042,842.942,0.03056,0.240754
2020-12-14,28045,Hancock,MS,47632,116.158,0.0305479,0.154091
2020-12-14,16009,Benewah,ID,9298,15.4616,0.0305472,0.150499
2020-12-14,29043,Christian,MO,88595,134.531,0.0305471,0.200263
2020-12-14,54059,Mingo,WV,23424,64.6208,0.0305297,0.161234
2020-12-14,18175,Washington,IN,28036,46.9789,0.030486,0.152136
2020-12-14,29177,Ray,MO,23018,41.4705,0.0304629,0.159028
2020-12-14,05017,Chicot,AR,10118,16.0717,0.030462,0.496524
2020-12-14,36055,Monroe,NY,741770,1375.45,0.0304264,0.120046
2020-12-14,41031,Jefferson,OR,24658,41.955,0.0304219,0.157114
2020-12-14,37049,Craven,NC,102139,159.312,0.0304216,0.147282
2020-12-14,39115,Morgan,OH,14508,16.2999,0.0304124,0.138093
2020-12-14,19001,Adair,IA,7152,15.7539,0.0304007,0.267155
2020-12-14,46103,Pennington,SD,113775,175.537,0.0303896,0.32533
2020-12-14,40119,Payne,OK,81784,127.029,0.0303833,0.230322
2020-12-14,32009,Esmeralda,NV,873,0.901535,0.0303622,0.118422
2020-12-14,29015,Benton,MO,19443,12.2742,0.030328,0.201277
2020-12-14,13223,Paulding,GA,168667,330.965,0.0303251,0.157465
2020-12-14,33001,Belknap,NH,61303,105.196,0.0303024,0.0833845
